Post ID,Legacy ID,Post URL,Facebook URL,Input URL,Time Posted,User ID,User Name,Post Text,Group Title,Facebook ID,Likes Count,Shares Count,Comments Count,Reaction Like Count,Reaction Love Count,Reaction Wow Count,Reaction Care Count,Reaction Haha Count,Reaction Sad Count,Top Reactions Count,Feedback ID,Has Attachments,Attachment Count,Has Top Comments,Top Comments Count,Scraped At,Scraped Date,Scraped Time,Attachments Info,Top Comments,Source Type
UzpfSTEwMDA2MTg5ODM0NzkzMjpWSzozNTk3MDMzOTAwNjAwMDkw,3597033900600090,https://www.facebook.com/groups/bcub.bd/permalink/3597033900600090/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T10:53:08.000Z,pfbid0V4GR3rJkaEsWmih22Q7XqciNaBZksFZQwTHcAi15n4xwkhBUMbmR2P9vxizFgceNl,Md. Mahin,আমার ব্রাক ব্যাংকের ডুয়াল কারেন্সি কার্ড আছে। তো ওই কার্ড দিয়ে কোনো ইন্টারন্যাশনাল পেমেন্ট করলে ১৫% এক্সট্রা চার্জ (ট্যাক্স/ভ্যাট মেইবি) কেটে নেয়। এখন এটা বন্ধ করার কি কোনো ওয়ে আছে। আমার TIN Certificate আছে। এটা ইউজ করে কি কোনো কিছু করা যাবে?,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,3,0,7,3,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5NzAzMzkwMDYwMDA5MA==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[0 likes] Saif Al Sami: বন্ধ করার উপায় নেই।
ব্র্যাক সব ফরেইন পেমেন্ট এ চার্জ কাটে।... | [0 likes] Sàdman Nilóy: ব্রাঞ্চে যোগাযোগ করে কার্ড বন্ধ করতে পারবেন, আগে  ডিউ থাকলে পরিশোধ করবেন তারপর এন্ডোর্সমেন্ট ক্যান্স...",Facebook Group
UzpfSTEwMDAxMDIzNDYyOTM3ODpWSzozNTk3MDM2MjUzOTMzMTg4,3597036253933188,https://www.facebook.com/groups/bcub.bd/permalink/3597036253933188/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T10:52:14.000Z,100010234629378,ফজলে রাববী,"ইসলামী ব্যাংকে CRM এ সর্বোচ্চ কত টাকা জমা দেয়া যাবে?
আর মেইন্টেনেন্স চার্জ ছাড়া জমা থাকা টাকার জন্য কি কোন এক্সট্রা টাকা কাটে?",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,0,0,9,0,0,0,0,0,0,0,ZmVlZGJhY2s6MzU5NzAzNjI1MzkzMzE4OA==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[1 likes] Farhan Abdullah: CRM এ যদিও একবারে ২০০ নোট দেওয়া যায় তবে ১০০ এর বেশি নোট একবারে না দেওয়াই ভাল। আর দৈনিক জমার কোন লিমি... | [1 likes] Nushrat Jahan: সব সিআরএমে সর্বোচ্চ একবারে ২ লক্ষ টাকা জমা দেয়া যায়।...,Facebook Group
UzpfSTEwMDAwNjcyNTQ0NTE0NjpWSzozNTk3MDQ3NTk3MjY1Mzg3,3597047597265387,https://www.facebook.com/groups/bcub.bd/permalink/3597047597265387/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T10:51:26.000Z,pfbid02F3XKK92iNjztWDNk1EoFiAd8XQf9xrGWfo3AVdXoG1w9EwcuVGTR3bVFsTQ4N79jl,Md Jahidul Islam Sajib,"মিরপুরের বেশির ভাগ ব্র্যাক ব্যাকের বুথে টাকা নাই। 

বিরক্তিকর অবস্থা পুরাই।",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,78,0,23,56,1,3,0,1,16,6,ZmVlZGJhY2s6MzU5NzA0NzU5NzI2NTM4Nw==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[13 likes] Saif Ullah: Brac a taka nai karon ucb, dbbl er moto fokir atm gulay taka na thakay, shobai unrestricted withdraw... | [3 likes] Mahbub Ahmed Akib: ব্র‍্যাকের সার্ভিস বাজে হয়ে গেছে একবারেই...",Facebook Group
UzpfSTEwMDA5MTE1NDIxMDczNjpWSzozNTk3MDMwMjkzOTMzNzg0,3597030293933784,https://www.facebook.com/groups/bcub.bd/permalink/3597030293933784/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T10:24:13.000Z,100091154210736,Mohammad Hossain,"ঈদের ছুটি তে ব্যাংক বন্ধ, আর ATM বুথ নির্ভর ব্যাংকের কার্ড ইউজাররা এধরণের সমস্যায় কমবেশি প্রতি ঈদেই পরেন। 

আবার শপিং, রেস্টুরেন্টে পে করতে গিয়ে POS মেশিনে সমস্যা হওয়া বা কার্ড এরর হওয়ার ইস্যুও ফেইস করেন। আসলে টেক থাকলে চ্যালেঞ্জ থাকবেই। এসব চ্যালেঞ্জের সহজ একটা বিকল্প আছে। 

ইমার্জেন্সি সিচুয়েশনে কার্ড টু বিকাশ ভাল হেল্প করবে। যে কোন জায়গাতে শুধু যে ইউজ করা যায় তা না, অফারও থাকে। প্রয়োজন মেটাবে,  একই সাথে বিব্রতকর পরিস্থিতি থেকেও নিস্তার দিবে।

আরেকটা জিনিস, যদি একাধিক কার্ড ইউজার হন তাহলে সবগুলো কার্ড বিকাশে সেভ করে নিলে (ছোট এমাউন্ট এড মানি করলেই হবে) যখন ইচ্ছে ইউজ করতে পারবেন। কার্ড সাথেও রাখতে হবেনা। 

প্রিয় জনের সাথে ঈদ টা অনেক সুন্দর কাটুক সবার। সবাইকে অগ্রিম ঈদ মোবারক ❤️",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,152,0,13,111,7,1,0,30,3,5,ZmVlZGJhY2s6MzU5NzAzMDI5MzkzMzc4NA==,Yes,1,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,Photo: https://www.facebook.com/photo.php?fbid=635757496139385&set=gm.3597030293933784&type=3 (OCR: May be an image of ‎money and ‎text that says '‎ইসলামী ব্যাংকের- iBanking সহজেইব্যাংকিং সহজেই ব্যাংক...),[3 likes] Saiham Ahamed: এজন্য যারা বুদ্ধিমান বড় এমাউন্ট এর ক্যাশ তুলে রাখে।... | [0 likes] Sujib Paul: বিকাশ থেকে আমাদের প্রিয় নাহিদ ভাই🥰...,Facebook Group
UzpfSTEwMDAwODA5NDA0MTgxOTpWSzozNTk2OTgyNTM3MjcxODkz,3596982537271893,https://www.facebook.com/groups/bcub.bd/permalink/3596982537271893/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T10:01:59.000Z,100008094041819,Abdul Kayum,গতকাল দুপুরে Brac to City একটা NPSB করলাম। কিন্তু এখনো সিটিতে গেলো না আবার ব্র‍্যাকে রিটার্ন আসলো না। কত দিন লাগতে পারে? 🙂,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,20,0,20,15,0,0,0,0,5,2,ZmVlZGJhY2s6MzU5Njk4MjUzNzI3MTg5Mw==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[1 likes] Mahbub Ahmed Akib: আমার এমন হইছিলো ১৩ দিন পর পাইছিলাম... | [0 likes] Shahriar Khan: SCB te same problem...,Facebook Group
UzpfSTEwMDAwODIxNDI0NzY4OTpWSzozNTk2OTg2MDAzOTM4MjEz,3596986003938213,https://www.facebook.com/groups/bcub.bd/permalink/3596986003938213/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T10:01:53.000Z,pfbid0aG8782PparwM3BgHCTicDHfSmu6YuqdnZ4LbLk33h4p8BSKQxDAsjBu7BEw5fxS3l,Md Abdullah Al Mamun,পবিত্র ঈদের ছুটিতে বিভিন্ন ব্যাংকের ব্যাংকিং সময়সূচী!!,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,29,4,2,29,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5Njk4NjAwMzkzODIxMw==,Yes,6,Yes,1,2025-06-18 16:59:39,2025-06-18,16:59:39,Unknown: https://www.facebook.com/media/set/?set=pcb.3596986003938213&type=1 | Photo: No URL (OCR: May be a graphic of text...) | Photo: No URL (OCR: May be an image of text...) | Photo: No URL (OCR: May be an image of text...) | Photo: No URL (OCR: May be an image of text...) | Photo: No URL (OCR: May be an image of text...),[0 likes] Mueid Muntasir: এই দিন গুলোতে BEFTN চালু থাকবে?...,Facebook Group
UzpfSTEwMDAwOTg4NTM0MjgwNDpWSzozNTk3MDAxNjEzOTM2NjUy,3597001613936652,https://www.facebook.com/groups/bcub.bd/permalink/3597001613936652/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T10:01:49.000Z,pfbid0Dy4DpSDnnEhXwqxpntkjHVm8T3rVX7MTGFQkCkkgDzDq4pLupEJTs59a451L4pz5l,Chakma Dibbya,EBL এ অনলাইনে ঘরে বসে ব্যাংকের একাউন্ট করা যায় কি? এছাড়া কি কি ডুকুমেন্টস লাগতে পারে? ঈদের পরে ডুকুমেন্টস গুলো জমা দিবো,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,1,0,1,1,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5NzAwMTYxMzkzNjY1Mg==,No,0,Yes,1,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[0 likes] Sàdman Nilóy: EBL er helpline khub baje, Card use a Vat kate...",Facebook Group
UzpfSTEwMDAwOTAwNDg0ODM0MDpWSzozNTk3MDE2NjkzOTM1MTQ0,3597016693935144,https://www.facebook.com/groups/bcub.bd/permalink/3597016693935144/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T10:01:44.000Z,pfbid02ntA6bHUz1keJsgyoMvzh9Ds1PZXjPgh8hW1uAEnq4VLoXEaVZdAbLG2Nn7RxtHTcl,Hasan Sarkar,"Amex & UCB অসাধারণ ছিলো, লাউন্জ সকাল ৬টায় ওপেন হয়। সকালে ভরপেট খেয়ে বাড়ী আসলাম।

Freelancer credit card, 
Ucb thanks Farhanul Islam Ovi Vai
City Amex Mohib Anurag Vai,

Very professional person.

Credit card করলে, নিজস্ব লাউঞ্জ যাদের আছে তাদের করবেন।",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,66,0,18,51,11,0,4,0,0,3,ZmVlZGJhY2s6MzU5NzAxNjY5MzkzNTE0NA==,Yes,3,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,Unknown: https://www.facebook.com/media/set/?set=pcb.3597016693935144&type=1 | Photo: No URL (OCR: May be an image of apple...) | Photo: No URL (OCR: May be an image of biryani and couscous...),"[0 likes] Samir Talukder Apurbo: UCB Upay Prepaid Card এ লাউঞ্জ অ্যাক্সেস আছে। UCB Upay Prepaid Card নিয়ে যাবো একদিন ইনশাআল্লাহ।... | [1 likes] Istiaq Likhon: ডেবিট কার্ডে লাউঞ্জ দেয় না কেন?
 ক্রেডিট কার্ডের ব্যবহারের ব্যাপারে আলেমরা একান্ত প্রয়োজন না থাকলে ব...",Facebook Group
UzpfSTYxNTc1MDg3MjU0Njg2OlZLOjM1OTY5Njg0NTM5Mzk5Njg=,3596968453939968,https://www.facebook.com/groups/bcub.bd/permalink/3596968453939968/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T08:38:46.000Z,61575087254686,Rifath Khan,Ebl ভার্চুয়াল প্রিপেইড কার্ড দিয়ে কি ফেইসবুকে বুস্ট করা যাবে?,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,2,0,0,2,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5Njk2ODQ1MzkzOTk2OA==,No,0,No,0,2025-06-18 16:59:39,2025-06-18,16:59:39,,,Facebook Group
UzpfSTEwMDAwOTE2MjY0NTE4NDpWSzozNTk2OTQyMjMwNjA5MjU3,3596942230609257,https://www.facebook.com/groups/bcub.bd/permalink/3596942230609257/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T08:08:32.000Z,pfbid04gS1pssL4L8DSifKxW5J4FC97VwKamTADbhZQGkF23c4QPRYfYvMDdiBi15bQJmyl,Yeamin Hossain Sohan,"DDBL এর নতুন Multi Currency Visa Card টি দিয়ে bKash এ টাকা এনেছি আগে কয়েকবার,
কোনো সমস্যা হয় নি।

আজকে এমন আসছে কেনো কেউ বলতে পারেন?
কার্ডে তো লিমিট আছে।

অন্য কেউ কি recently এমন সমস্যায় পড়েছেন?",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,3,0,5,3,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5Njk0MjIzMDYwOTI1Nw==,Yes,1,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,"Photo: https://www.facebook.com/photo.php?fbid=4044803432501705&set=gm.3596942230609257&type=3 (OCR: May be an image of text that says ""আপনার কার্ড টু বিকাশ সফল হয়নি S সময় 01:48pm 05/06/25 সর্বমোট ซ430...)","[0 likes] Shakhawat Hossain: প্রতি মাসে কয়বার MFS এ এড মানি করতে পারবেন সেটা একটু SOC তে চেক করে দেখুন..... | [0 likes] Riaz khan󱢏: গতকালকে ঠিক ছিল আমার আজকে থেকে সমস্যা। 
বিকাশে কোনভাবেই টাকা আনা যাচ্ছে না।...",Facebook Group
UzpfSTEwMDAyMjEzMDYyNTQwODpWSzozNTk2OTQ4MDU3Mjc1MzQx,3596948057275341,https://www.facebook.com/groups/bcub.bd/permalink/3596948057275341/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T08:08:09.000Z,100022130625408,Khairul Islam Bablu,"আচ্ছা বর্তমানে prime bank এ কি Savings account এ এমন same color এর Visa/Mastercard দেয় তারা White Color এর? অথবা অন্য কোনো Bank এ এমন White color Mastercard Debit দেয় কেউ?

©️ Pic টা আরেকজন এর।",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,13,3,10,11,2,0,0,0,0,2,ZmVlZGJhY2s6MzU5Njk0ODA1NzI3NTM0MQ==,Yes,1,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,Photo: https://www.facebook.com/photo.php?fbid=1930072094407126&set=gm.3596948057275341&type=3 (OCR: May be an image of money and text...),[0 likes] Dr. Md. Faisal Ahmed: EBL sharetrip mastercard... | [0 likes] Zia Uddin Jewel: Same card e dey...,Facebook Group
UzpfSTEwMDAwNzg0NzI1ODc2MzpWSzozNTk2ODkyNjcwNjE0MjEz,3596892670614213,https://www.facebook.com/groups/bcub.bd/permalink/3596892670614213/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T07:38:53.000Z,pfbid02nNZXrMx4RnUpJi1KV99Z6creAgtWuGiujhtUnZjPi1Bh4oCX7Y3GFEYmmkNNZqAHl,Nahian Chowdhury,"কোন ব্যাংক থেকে তাড়াতাড়ি ক্রেডিট কার্ড পাবো, ক্লায়েন্টের সমস্যা না থাকলে?  অভিজ্ঞতা জানতে চাচ্ছি। ঈদের পর আর্জেন্ট দরকার।",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,1,0,11,1,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5Njg5MjY3MDYxNDIxMw==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[0 likes] Hasibur Rahman Arnab: CITY Amex card nile inbox korben. Yealy Charge waive korar system bole dibo.

Amex Bangladesh er bes... | [1 likes] Monjurul Haque: United Commercial Bank PLC...",Facebook Group
UzpfSTEwMDA0MjEwNzM2NDIxNjpWSzozNTk2OTI5NjcwNjEwNTEz,3596929670610513,https://www.facebook.com/groups/bcub.bd/permalink/3596929670610513/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T07:38:40.000Z,pfbid0dS9D9X84tRka1zoqG1d4LzfLn4HERhrPcz2uHD24iUZqEUvdLDYcPz9xJrrT1gGVl,মাহমুদুল হাসান তানজিল,রুপালি ব্যাংক একাউন্ট থেকে বিকাশে টাকা আনা সম্ভব কি কার্ড ছাড়া।,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,2,0,4,2,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5NjkyOTY3MDYxMDUxMw==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[0 likes] Farhan Ahamed Bappi: এই এ্যাপস থাকলে সম্ভব... | [0 likes] মাহমুদুল হাসান তানজিল: ডেবিট কার্ড ছাড়া ডিরেক্ট একাউন্ট থেকে?...,Facebook Group
UzpfSTEwMDA0MDQ5MjYzMTg2NDpWSzozNTk2OTEzODAwNjEyMTAw,3596913800612100,https://www.facebook.com/groups/bcub.bd/permalink/3596913800612100/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T07:38:32.000Z,pfbid02AbtziHFUBwUpuuZLyTh13ZQ33ZwD6kMpmnApPfmKfLGsk2PvNTCDq4UyhisPWVdel,Azim Istevan,আজকে চিটাগাং এ কোন কোন ব্যাংক খোলা আছে আর কোথায় ??,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,0,0,1,0,0,0,0,0,0,0,ZmVlZGJhY2s6MzU5NjkxMzgwMDYxMjEwMA==,No,0,Yes,1,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[0 likes] Farhan Abdullah: ইসলামী ব্যাংক, সাগরিকা গরুর হাট বুথ, রাত ১০ টা পর্যন্ত।...",Facebook Group
UzpfSTEwMDA0Njc3MDAwMTU2MTpWSzozNTk2OTEwNTcwNjEyNDIz,3596910570612423,https://www.facebook.com/groups/bcub.bd/permalink/3596910570612423/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T07:38:29.000Z,pfbid037PuntgQ1uWZphhuFPuoLUrjPSgbu4gNtKhdepTqMxrS5kLsh3qvPsqaJLcseJG6zl,Ser Kaw,"কালকে রাতে বাইরে থেকে ব্র‍্যাক ব্যাংকে টাকা পাঠানো হয়,সে টাকা এখনো ডিপোজিট হয় নাই,এটা কবে নাগাদ ডিপোজিট হতে পারে ধারণা আছে?",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,2,0,0,2,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5NjkxMDU3MDYxMjQyMw==,No,0,No,0,2025-06-18 16:59:39,2025-06-18,16:59:39,,,Facebook Group
UzpfSTEwMDAzNzQ2MTQyNTc4ODpWSzozNTk2OTAyMTEwNjEzMjY5,3596902110613269,https://www.facebook.com/groups/bcub.bd/permalink/3596902110613269/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T07:38:19.000Z,pfbid07W2ehi6pbbgvoBkLjSWSpcyc1GKpcdaYFMPK43fYuu3hf3hmtM7nzGutqcyEKpBsl,Fardin Ishrak,"আজকে থেকে তো ব্যাঙ্ক বন্ধ হয়ে যাবে। কিন্তু অ্যাপ থেকে অনলাইন ট্রানজেকশন কি চালু থাকবে? NPSB,BFTN সেবা কি চালু থাকবে?",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,21,0,9,21,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5NjkwMjExMDYxMzI2OQ==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[0 likes] Azmainul Haque Asif: UCB তে npsb Kobe চালু হবে?... | [0 likes] Hm Billal Hossain: আজকে কি ওপেন আছে ব্যাংক...,Facebook Group
UzpfSTEwMDAwODQyMzU1NzI0MDpWSzozNTk2OTA5MTk3Mjc5MjI3,3596909197279227,https://www.facebook.com/groups/bcub.bd/permalink/3596909197279227/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T07:38:15.000Z,pfbid0QzbDXFx1K4bvJJRk9RYhj1sipVLkX7dXEFQnpJfyPF3yQk6BnWjkepmvW477iFXpl,MD Tipu Sultan,Brac VS City Bank who is the best service provider and apps service?,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,2,0,18,2,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5NjkwOTE5NzI3OTIyNw==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[3 likes] Neer: Both are identical but brac er npsb free eta Ekta plus point. App er khetre citytouch app brac aasth... | [0 likes] Md Zahid Hasan: Brac...,Facebook Group
UzpfSTEwMDAxMzM0MDg4NDU2ODpWSzozNTk2OTMzODYzOTQzNDI3,3596933863943427,https://www.facebook.com/groups/bcub.bd/permalink/3596933863943427/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T07:37:49.000Z,pfbid02zWy1WLMJa8oWwzHU9uZGbz7B4xsHZENtUgBGwGNinwgm1oJ9bJMoFm4yzFjXJyZkl,Saad Rehman,ভাল হয়েছে। আরো কম খরছে পাঠানো যাবে।,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,24,0,5,21,3,0,0,0,0,2,ZmVlZGJhY2s6MzU5NjkzMzg2Mzk0MzQyNw==,Yes,1,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,"Photo: https://www.facebook.com/photo.php?fbid=2197820824005926&set=gm.3596933863943427&type=3 (OCR: May be an image of ‎1 person, phone and ‎text that says '‎VISA উপায় একটি UCB প্রতিত্ঠান উপায় থেকে ফা...)","[0 likes] Neer: Kothao agent Pai na cash out korar 😐... | [4 likes] Sohidul Islam Kiron: উপায়ের এজেন্ট কম,সব জায়গায় ক্যাশ আউট সহ যাবতীয় সুবিধা পাওয়া যায় না বিকাশের মতো।
আর বিকাশ উপর ঠাডা পড়...",Facebook Group
UzpfSTEwMDAwMjgyOTk3Njk2MDpWSzozNTk2NjAwMDkzOTc2ODA0,3596600093976804,https://www.facebook.com/groups/bcub.bd/permalink/3596600093976804/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T06:30:14.000Z,100002829976960,Arif Bhuiyan,"Many Prominent,Trusted and Notable banks have suspended their NPSB services today...!

Why?? 
What kind of responsible service is this??
 😡😡😡",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,5,0,5,1,0,0,0,0,4,2,ZmVlZGJhY2s6MzU5NjYwMDA5Mzk3NjgwNA==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,"[0 likes] Md Atiqul Islam: সার্ভিস অন করেছে দেখেন... | [1 likes] Tanmoy Podder: ছুটির মধ্যে তাদের ব্যাংক যেন ফাকা না হয়ে যায়
সেই ব্যবস্থা আর কি 🙂...",Facebook Group
UzpfSTEwMDAwMjkwODg4NDM3MzpWSzozNTk2ODkyNjAwNjE0MjIw,3596892600614220,https://www.facebook.com/groups/bcub.bd/permalink/3596892600614220/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T06:29:51.000Z,pfbid024wPmEf1PewQiU4PJxHbpJHfffoksRvMmDCzszKCDgVCwqaoabhyFRHZ6b3kiWUHxl,Md Rojjob Ali,,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,89,0,13,83,5,1,0,0,0,3,ZmVlZGJhY2s6MzU5Njg5MjYwMDYxNDIyMA==,Yes,1,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,Photo: https://www.facebook.com/photo.php?fbid=9872176706222527&set=gm.3596892600614220&type=3 (OCR: May be an image of text that says 'BRAC BANK आम ณททิ জরুরি বিজ্প্তি আমাদের NPSB সেবা এখন চালু হয়েছে।...),[2 likes] Shiddiqur R Sumon: ইদ পার করেন আগে 😁... | [3 likes] Md Imran Hossain: কাস্টমার সার্ভিস থেকে বলছে টাকা ব্যাক করবে ১০ কর্ম দিবসের মধ্যে। ঈদের আগে সম্ভাবনা কম।...,Facebook Group
UzpfSTEwMDAzNjk3OTk4Mzk2MDpWSzozNTk2ODgzOTkwNjE1MDgx,3596883990615081,https://www.facebook.com/groups/bcub.bd/permalink/3596883990615081/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T06:27:27.000Z,100036979983960,MD Rezaul,"ঈদের ছুটিতে ৯-১৪ জুন, সিস্টেম উন্নয়নের জন্য UCB’র সকল সেবা বন্ধ থাকবে।",Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,10,0,1,10,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5Njg4Mzk5MDYxNTA4MQ==,Yes,1,Yes,1,2025-06-18 16:59:39,2025-06-18,16:59:39,Photo: https://www.facebook.com/photo.php?fbid=1397047561537897&set=gm.3596883990615081&type=3 (OCR: May be an image of text that says 'ছ্বটির কয়েকটা দিন ইউমিবি বন্ধ থাকবে আমাদের কোর ব্যাংকিং সফটওয়্যার...),"[1 likes] Saif Ullah: Chotolok bank

Kothao taka nai

1. NPSB bondho
2. Bank Bondho
3. ATM bondho shob koyta...",Facebook Group
UzpfSTEwMDAwODkxODM1NjE4OTpWSzozNTk2ODg5ODkzOTQ3ODI0,3596889893947824,https://www.facebook.com/groups/bcub.bd/permalink/3596889893947824/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T06:26:50.000Z,100008918356189,Shahadat Hossain,আজকে কি ব্যাংক খোলা থাকবে?,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,2,0,4,2,0,0,0,0,0,1,ZmVlZGJhY2s6MzU5Njg4OTg5Mzk0NzgyNA==,No,0,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,,[0 likes] Nazmul Hasan Rudro: Kicu branch khula... | [1 likes] Tanmoy Podder: না গতকাল শেষ কর্মদিবস ছিল...,Facebook Group
UzpfSTEwMDA4NDE3NTE4MTQ2MzpWSzozNTk2ODkwODE3MjgxMDY1,3596890817281065,https://www.facebook.com/groups/bcub.bd/permalink/3596890817281065/,https://www.facebook.com/groups/2248656405437853,https://www.facebook.com/groups/2248656405437853,2025-06-05T06:26:46.000Z,pfbid02pFZ3tdB8wTqEHcJcJTEcGq8zu3QMP4A7urbhjdq9SLQzNpjxLry1we8p8UN3TvKil,Masum Mostakim,আসলেই কি আধুনিক ও পুরাপুরি ডিজিটাল হতে পেরেছে?,Bank Card Users Of Bangladesh (BCUB)🇧🇩,2248656405437853,25,0,9,1,0,1,0,23,0,3,ZmVlZGJhY2s6MzU5Njg5MDgxNzI4MTA2NQ==,Yes,1,Yes,2,2025-06-18 16:59:39,2025-06-18,16:59:39,Photo: https://www.facebook.com/photo.php?fbid=694242056724961&set=gm.3596890817281065&type=3 (OCR: May be an image of text that says 'X IFIC Bank PLC IFIC Bank PLC Sponsored … ডিজিটাল ব্যাংকিং সেবা '...),"[0 likes] Nazmul Huda: বাংলাদেশে যত ব্যাংক আছে, সব থেকে বাজে হলো তাদের সার্ভার। এপ ওপেন করলে সার্ভার প্রবলেম আবার টাকা সেন্... | [0 likes] Saif Al Sami: Don't know about the app but tader VIVR service use kori..
Always stable...",Facebook Group
